product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,category_id
8691,Therma Kool Reusable Therma Kool Hot-Cold Compress- 6 x 9.75 in,Therma Kool,0016,11.99,010824008106,1,1,+ Tax,131
8693,Ascencia Contour Next Gen,Ascencia,0,0.00,629322079237,1,1, ,116
8694,Microlet MICROLETÂ® Coloured Lancets,Microlet,0,0.00,629322065865,2,100ct, ,116
8695,Microlet MICROLETÂ® Coloured Lancets,Microlet,0,0.00,629322065506,2,200ct, ,116
8696,SingleLet Sterile Single-Use Safety Lancets,SingleLet,0,0.00,629322058508,2,200ct, ,116
8697,Accuchek Lancets Softclix 100 Pack,Accuchek,52936,14.99,064562213223,4,100ct, ,116
8698,Accuchek Lancets Softclix 200 Pack,Accuchek,98541,27.99,064562213216,1,200ct, ,116
8700,OneTouch Verio Reflect,OneTouch,139076,49.99,353885011730,1,1, ,116
8701,OneTouch Verio Flex,OneTouch,83239,49.99,353885010726,1,1, ,116
8702,OneTouch Delica Plus 30g Lancet,OneTouch,140729,13.99,812608030071,3,100ct, ,116
8703,OneTouch DelicaÂ® Plus 33G Lancet,OneTouch,140730,13.99,812608030064,2,100ct, ,116
8704,Lifesource Talking Blood Pressure Monitor,Lifesource,17569,174.99,093764602948,1,1, ,116
8705,Lifesource Essential Wrist BP Monitor UB-525,Lifesource,148748,109.99,093764604010,1,1, ,116
8706,LifeSource UP-100CN Fingertip Pulse Ox,LifeSource,170585,61.99,093764604157,1,1, ,116
8710,Dex-4 Dex4 Glucose tablets Assorted Fruits,Dex-4,100376,16.99,057565961154,1,50ct, ,116
8711,Splenda No Calorie Sweetener Packets,Splenda,96285,9.99,722776200070,2,100ct, ,116
8712,Splenda Packets Sweetener,Splenda,96284,17.99,722776200216,3,200ct,"",116
8714,Novofine Needles 30g X 8mm,Novofine,117796,69.99,059014862036,1,100ct, ,116
8715,NovoFine Needles 6mm 32G,NovoFine,258376,71.99,059014866010,1,100ct, ,116
8716,BD Ultra-Fine Pen Needle 8mm 31G,BD,768739,69.99,382903201082,1,100ct, ,116
8717,BD Ultra-Fine Pen Needle 5mm 31G,BD,727453,69.99,382903201457,1,100ct, ,116
8718,BD ULTRA FINE NANO PRO 4MM X 32G Pen Needle,BD,131348,69.99,382903205554,10,100ct, ,116
8719,Cerave - Moisturizing Cream,Cerave,19999,34.99,3606001356703,2,539g,"",111
8720,BandAid Flexible Fabric,BandAid,300947,9.99,260601304604,4,80 bandaids,check this,131
8721,Purell Pump,Purell,1010101,4.99,235780140370,0,236g,"check this
",131
8722,Microlet Lancets,Microlet,0002,11.99,236922568056,24,100,Nov 1,116
8723,Odan Tardan,Odan,0004,28.99,767901723570,3,250,"",112
8724,myoflex MYOFLEX EXTRA STRENGTH CREAM 20%,myoflex,137561,15.99,825422000069,5,100g,"",109
8725,Haleon Sensodyne - Whitening,Haleon,17605,8.99,060815030180,3,100mL,"",109
8726,Blink - Intensive,Blink,87521,15.99,247857000580,5,10mL,"",124
8727,Blink - Triple Care,Blink,179672,18.99,247857002900,6,10mL,"",124
8728,Dermtek Pharma Inc Dilusol,Dermtek Pharma Inc,139907,16.99,256700005900,2,45mL,"",109
8729,Jamp-Pharma Cetirizine Extra Strength,Jamp-Pharma,173080,22.99,622082283401,4,30Tb,"",129
8730,Metamucil - MultiHealth,Metamucil,599886,29.99,156007801468,2,504g,"",121
8731,Nyquil - Cold & Flu - Regular,Nyquil,168665,16.99,156000347800,1,354mL,"",109
8732,NyQuil Nyquil - Cold & Flu - Cherry,NyQuil,168673,16.99,056100074854,2,354mL,"",118
8733,Alcon Tears,Alcon,179519,15.88,305604020190,2,15mL,"",124
8734,Bausch + Lomb TheraPearl,Bausch + Lomb,61966,12.99,130112902470,2,1 Mask,"",109
8735,Blink - Contacts,Blink,625970,12.99,247825790228,3,10mL,"",109
8736,Blink - Moisturizing,Blink,547695,19.99,247835679135,1,30mL,"",124
8737,Alcon Genteal,Alcon,138494,10.99,056394500572,1,10mL,"",124
8738,Bausch + Lomb Liposic,Bausch + Lomb,133600,13.99,010119017417,7,10g,"",124
8739,Allergan Refresh,Allergan,275719,19.99,069886005066,1,30 X 0.4mL,"",131
8740,Refresh - Digital,Refresh,178326,16.99,069886969528,4,10mL,"",124
8741,Refresh - LacriLube,Refresh,163502,13.99,069886223958,2,3.5g,"",124
8742,Bausch + Lomb Sooth - Restore,Bausch + Lomb,123370,15.99,010119493112,2,15mL,"",124
8743,Systane Ultra Hydrating,Systane,159455,23.99,056394700262,3,30 X 0.7mL,"",131
8744,Systane Complete,Systane,165726,43.99,300651509403,1,2 X 10mL,"",124
8745,Bausch + Lomb Re-Nu - Lens Care Travel Kit,Bausch + Lomb,162163,6.99,010119039822,2,60mL,"",124
8746,GUM - Butlerweave,GUM,167881,4.99,070942004985,7,165m,"",109
8747,Oral-B Essential Floss,Oral-B,865790,2.99,300410825768,5,50m,"",109
8748,Fixodent Fixoent Plus,Fixodent,875245,10.99,056100017714,1,57g,"",109
8749,Haleon Sensodyne - Whitening,Haleon,17612,2.99,060815030425,3,18mL,"",109
8750,Biotene - Dry Mouth Oralbalance,Biotene,13160,16.99,060815062037,5,34mL,"",109
8751,Colgate TWISTER - Soft,Colgate,624478,4.99,058000003323,2,1 toothbrush,"",109
8752,TheraBreath - Icy Mint,TheraBreath,73266,13.99,697029324172,4,473mL,"",109
8753,AfterBite - KIDS,AfterBite,175505,7.99,044224610805,2,20g,"",113
8754,Webber - Ointment,Webber,66670,11.99,065798431078,1,50g,"",111
8755,Webber,Webber,928256,11.99,065798431092,1,50g,JAR,111
8756,Sebcur Medicated Shampoo,Sebcur,95521,13.99,067520000019,2,120mL,"",112
8757,Nivea Men NIVEA MEN - Protect & Care - Face Moisturizer,Nivea Men,695700,12.99,056594888081,1,75mL,"",111
8692,Ascencia Contour next One Meter,Ascencia,176116,45.99,629322078261,1,1,check this,116
8713,BD Alcohol Swabs,BD,807925,4.99,382903269105,0,100ct,"",116
8707,"Dex-4 Glucose Tablets, Grape",Dex-4,505750,4.99,057565949466,2,10ct, ,116
8709,"Dex-4 Glucose Tablets, Orange",Dex-4,505735,4.99,057565949435,0,10ct, ,116
8758,NIVEA MEN - Protect & Care - Shaving GEL,NIVEA MEN,115704,6.99,072140817602,1,200mL,"",131
8759,Nivea Men NIVEA MEN - DEEP - Shaving Cream,Nivea Men,133825,5.99,056594013209,1,200mL,CHECJK THIS,131
8760,Curel - Itch Defense Shampoo,Curel,217034,16.99,062400154752,1,480mL,"",112
8761,Gillette GILLETTE - FUSION 5 ULTRA SENSITIVE,Gillette,891168,7.99,047400159051,6,198g,"",110
8762,"Brylcreem - 3-in-1 Hair Cream. Styles, Strengthens, Conditions",Brylcreem,331082,7.99,011509102003,1,132mL,"",110
8763,Bio-Oil Bio Oil - Skincare Oil - Natural,Bio-Oil,155096,39.99,6001159124092,1,200mL,"",109
8765,Nature's Bounty Alpha Lipoic Acid,Nature's Bounty,400135,18.99,029537060080,1,90caps,"",114
8766,Webber Naturals Webber Natural's - B100 Complex - All Day Energy Support,Webber Naturals,147724,22.99,625273036893,2,140 tabs,"",114
8767,Webber Naturals - B6 + B12 + Folic Acid,Webber Naturals,100663,10.99,625273038132,1,120 Caps,"",114
8768,WEBBER NATURALS Webber Naturals - Calcium 500mg,WEBBER NATURALS,479527,13.99,625273050721,3,250tabs,"",114
8769,Webber Naturals - Coenzyme Q10 100mg,Webber Naturals,958967,21.99,625273038552,2,60tabs,"",114
8770,Swiss Naturals Swiss Natural - ChoLESSterol with Vegapure,Swiss Naturals,305318,31.99,068120918018,2,50gels,"",114
8771,Centrum - ADULT MULTIGUMMIES,Centrum,93180,15.99,062107090827,2,70gummies,"",114
8772,Centrum - ADULT MULTIGUMMIES,Centrum,93177,28.99,062107090834,1,150Gummies,"",114
8773,Centrum - ADULT MULTIGUMMIES 50+,Centrum,120330,28.99,062107090872,1,130gummies,"",114
8774,Centrum - MINIS WOMEN 50+,Centrum,167091,24.99,062107482646,2,160tabs,"",114
8775,Webber Naturals WEBBER D3 1000iu,Webber Naturals,167306,18.99,625273035919,3,500tabs,"",114
8776,Nature's Bountry Nature's Bounty - Ester-C 1000mg,Nature's Bountry,159700,19.99,029537000505,1,90tabs,"",114
8778,Jamp-Magnesium Oxide 420mg,Jamp,161072,20.99,622082283227,1,90tabs,"",114
8779,Nature's Bounty - Magnesium Oxide 500mg,Nature's Bounty,401463,14.99,029537055352,1,100tabs,"",114
8780,Dr.Teals Dr Teals Pink Himalayan Epsom Salt,Dr.Teals,108259,11.99,811068014997,4,1.36kg / 3 lbs,"",111
8781,Dr.Teals Dr Teals Pure Epsom Salt - Fragrance Free,Dr.Teals,183042,11.99,811068016243,4,1.36kg / 3 lbs,"",111
8782,Ensure Can,Ensure,0007,2.00,055325207078,1,1 CAN,CHANGE TO SNACKS,128
8783,Ensure Bottle,Ensure,0008,3.00,055325004134,2,1 BOTTLE,CHANGE TO SNACKS,110
8784,ENSURE PLUS CALORIES BOTTLE,ENSURE,0009,3.00,055325007500,1,1 BOTTLE,CHANGE TO SNACKS THROUGH ADMIN,111
8785,BENADRYL Benadryl - TRIPLE ACTION,BENADRYL,146961,17.99,062600305664,2,28g,"",113
8786,Uremol - Intense Relief Moisturizing Cream,Uremol,163027,7.99,776097550208,1,100g,"",111
8787,NESTLE Nestle Beneprotein - INSTANT PROTEIN POWDER,NESTLE,143818,29.99,043900291703,3,227g,"",128
8788,Nestle ThickenUP - original - INSTANT FOOD THICKENER powder protein,Nestle,167409,10.99,773201062268,5,227g,"",128
8789,Boost Nestle Boost - Instant Protein Powder - Unflavoured,Boost,102519,29.99,041679990254,5,227g,"",128
8790,Almagel Plus,Almagel,552463,5.99,068625179433,2,350mL,"",130
8791,Beano,Beano,38261,18.99,042037103064,1,60tabs,"",130
8792,Beano,Beano,38263,10.99,042037103057,2,30tabs,"",130
8793,Ene-Med Ene med,Ene-Med,181558,4.99,055934871097,13,130mL,relief of constipation,130
8794,GELUSIL Gelusil - Antacid/Antigas - COOLMINT,GELUSIL,187184,12.99,664985010210,2,100TABS - CHEWABLE,"",130
8795,Head and Shoulders - Classic Clean,Head and Shoulders,143326,8.99,037000545095,1,325mL,"",112
8796,Systane Complete - Preservative free,Systane,168837,26.99,300651509397,3,10mL,"",124
8797,Holista Restorativ Pure Vitamin E oil,Holista,599209,13.99,620554002451,5,28mL,"",109
8798,Taro Clotrimaderm Vaginal Cream 2% with Applicaton,Taro,699983,15.99,063691007871,1,25g,"",127
8799,Jamieson Biotin - Ultra-Strength 10000mcg,Jamieson,95801,25.99,064642078766,3,45gels,"",114
8800,Senokot S - Laxative,Senokot,158236,8.99,060025768620,2,20tabs,"",130
8801,Aveeno - Daily moisturizing BODY WASH,Aveeno,464057,15.99,062600063847,2,532mL,"",111
8802,Lactaid - Fast ACT 40 tabs,Lactaid,859413,26.99,064541318864,1,40tabs,"",130
8803,Tylenol children's complete - cold cough and fever,Tylenol,22529,12.99,062600960993,2,100mL,"",118
8804,Benylin Extra strength - ALl in one cold flu cough - Night,Benylin,22417,18.99,062600960917,1,24caps,"",118
8805,Cepacol - Childrens fruity strawberry,Cepacol,160314,12.49,363824989105,2,36 lozenges,"",118
8806,Polysporin Childrens,Polysporin,152213,16.99,062600252166,1,30g,"",123
8807,Polysporin Extra infection protection - Triple Action - Burgundy,Polysporin,152238,18.99,062600252197,1,30g,"",123
8808,Polysporin Infection protection + vitamin E - Green,Polysporin,152206,12.99,062600252234,6,15g,"",123
8809,BandAid - Tru Stay Sheer strips,BandAid,695957,10.99,062600061805,2,80bandaids,"",115
8810,Webbers - Melatonin 5 mg Quick Dissolve Sublingual Tablets,Webber,748870,9.99,625273036466,5,60 tabs,"",122
8811,Webbers - Melatonin 3 mg Quick Dissolve Sublingual Tablets,Webber,124672,16.99,625273036008,3,90tabs,"",122
8814,BandAid - Gauze Pads - Cushion Care - Small,BandAid,72780,4.99,062600963499,3,10 oads,"",115
8815,Muscle Aid Tape Muslce Aid Tale - Muscle tape,Muscle Aid Tape,0007,19.99,853697005267,2,1 roll,"",115
8816,Atlas Dexidin 2 Solution - Chlorhexidine gluconate,Atlas,675280,6.99,068625179969,2,115mL,"",131
8818,Baxter - Saline Solution,Baxter,164578,8.99,00085412676654,3,500mL,"",131
8817,Galenova - Isopropyl alcohol,Galenova,455598,12.99,808405005763,4,500mL,"",115
8777,Webber Naturals Webber Natural's - Magnesium BIsglycinate 200mg,Webber Naturals,167311,22.99,625273036947,2,120caps,"",114
8819,3m Nexcare - Absolute waterproof Tape,3m,158241,6.99,051131222502,10,1 roll - 1 inch,"",115
8813,Tensor Bandage - Elastic bandage - small,Tensor,8502,8.99,051125057318,4,1 bandage,"",115
8812,Tensor Bandage - Elastic Bandage,Tensor,8517,10.99,051125057325,5,1 bandage,"",115
8821,Voltaren Emulgel 12H Extra Strength - small tube,Voltaren,59944,11.99,058478111315,6,30g,"",120
8822,Zostrix ZOSTRIX CR 0.075%CREAM,Zostrix,51170,34.99,060752000345,3,60g,muscle pain,131
8823,Compound W - Wart removers - Maximum strength - One step invisible pads,Compound W,306936,14.99,075137442443,3,14 pads,"",126
8824,Taro Clotrimaderm Cream 1% - Antifungal agent,Taro,699504,12.99,063691007901,2,30g,"",123
8826,Tylenol Extra Strength Ez Tabs 500mg,Tylenol,4297,11.99,062600142351,3,50eztabs,"",118
8827,"Tylenol Arthritis Pain Relief Acetaminophen 650 mg Caplets, VALUE pack",Tylenol,575589,37.99,064541318475,3,170caps,"",120
8828,Health one Health One ExtraS. Ibuprofen 400mg,Health one,0009,14.99,066000021032,6,72caps,"",133
8829,Health One ExtraS. Ibuprofen LIQUID TABS,Health One,0010,10.99,771313225847,3,12 caps,+ tax,133
8830,Health One Ibuprofen ExtraStrength,Health One,0011,10.99,066000021025,2,32caps,+Tax,133
8831,Combogesic,Combogesic,157223,21.99,891339001277,5,30 tabs,"",118
8833,Advil - LIQUID GELS,Advil,927897,9.99,062107004909,2,16caps,"",118
8834,Health One Allergy Formula Liquid Capsules,Health One,0012,9.99,066000020882,4,20 caps,"",133
8835,MetaMucil - Multi-health Fibre,MetaMucil,17582,31.99,056100005421,1,100caps,"",130
8836,TUMS - Antacid - PEPPERMINT ULTRA STRONG 1000mg,TUMS,11475,16.99,068900000964,2,160count,"",130
8837,"Phillips Wild Cherry, Constipation Relief, Cramp Free, Stimulant-free, Saline Laxative",Phillips,66101,10.99,056500603111,2,350mL,"",130
8838,Cerave - Moisturizing Cream w/PUMP,Cerave,168283,25.99,3606000597006,2,562mL,"",123
8839,Cerave - Foaming Facial Cleanser,Cerave,147362,22.99,3606000537569,4,355mL,"",123
8840,MKO COLD/HOT GEL PACK - Orange,MKO,0015,4.99,738435173258,2,1 pack,"",115
8841,MKO COLD/HOT GEL PACK - Yello,MKO,090322,3.99,738435173241,2,1 Pack,"",115
8842,Truform - Ladies socks,Truform,1963BL-L,29.99,048503296353,2,1 Pair,"Size: Large
Color: Black
Compression: 15-20mmHg",136
8843,Truform - Ladies socks,Truform,1963BL-M,29.99,048503296339,1,1 pair,"Size: Medium
Color: Black
Compression: 15-20 mmHg",136
8844,Truform - Ladies socks,Truform,1963BL-S,29.99,048503296322,4,1 pair,"Size: Small
Color: Black
Compression: 15-20 mmHg",136
8845,Truform - Opaque Thigh High Stocking,Truform,0374BL-L,49.99,048503537456,3,1 pair,"Size: Large
Color: Black
Compression: 15-20 mmHg",136
8846,Truform - Opaque KNEE High Stocking,Truform,0361BL-L,58.99,048503536152,3,1 pair,"Size: Large
Color: Black
Compression: 20-30 mmHg",131
8847,Truform - TruSheer Ladies Sheer Knee Highs,Truform,0263BL-L,49.99,048503226350,3,1 pair,"Size: Large
Color: Black
Compression: 20-30 mmHg",131
8848,Truform - Lites Ladies Sheer Thigh Highs,Truform,1774BL-L,39.99,048503277451,2,1 pair,"Size: Large
Color: Black
Compression: 15-20 mmHg",136
8849,Truform - Lites Ladies Sheer Thigh Highs,Truform,1774BL-XL,39.99,048503277468,2,1 pair,"Size: X-Large
Color: Black
Compression: 15-20 mmHg",136
8850,Systane Ultra High performance,Systane,161918,19.99,056394200984,3,30 X 0.5mL,"",124
8851,Salonpas SalonPas 6.5X4.2cm,Salonpas,134219,8.99,4987188506035,3,40 patches,"",120
8852,Freestyle FreeStyle Lancets,Freestyle,550962,9.00,699073708250,3,100 lancets,Pri,131
8853,Palafer,Palafer,100112,42.99,870944000240,2,90 caps,"",128
8854,PCP - Personal Care Products PCP Male Urinal,PCP - Personal Care Products,6091,6.99,048503609108,3,1 urinal,"",137
8855,PCP - Personal Care Products PCP FeMale Urinal,PCP - Personal Care Products,6088,10.99,048503608804,3,1 urinal,"",137
8857,OTC Professional Orthopaedic OTC Reusable 360 gel sleeve for LOWER/LUMBAR back,OTC,2565,39.99,048503256500,4,1 support,check this,135
8858,Truform - Medical Compression Stockings - Open Toe,Truform,0865BL-L,69.98,048503286552,3,1 pair,"Chekc this

Open Toe",136
8859,PCP - Personal Care Products PCP Sitz Bath,PCP - Personal Care Products,5040,24.99,048503504007,2,1 bath,"",137
8860,Crest Plus  TarTar Protection,Crest,151824,2.99,056100082194,4,100mL,"",109
8862,Jamieson Omega Complete Krill 100mg Ultra Strength,Jamieson,80924,38.99,064642078469,7,30 softgels,"",114
8863,Jamieson Dula Action Melatonin Maximum Strength,Jamieson,24657,16.99,064642068248,4,60 caplets,"",122
8864,Bausch + Lomb Muro 128,Bausch + Lomb,855296,19.99,010119007159,4,15mL,"",124
8865,CompoundW Compound W - Wart removers - Maximum strength - NO DRIP tube,CompoundW,316398,14.99,075137008052,2,7g,"",126
8866,Nutrazul Active Magnesium and Zinc,Nutrazul,165867,16.99,628110761521,2,20 tabs,"",121
8867,Truform - BAS ActiveWear Socks,Truform,1934WH-S,69.99,048503493424,1,1 pair,"Size: Small
Color: White
Compression: 20-30 mmHg",136
8868,Truform - BAS ActiveWear Socks,Truform,1934BL-S,69.99,048503293420,4,1 pair,"Size: Small
Color: Black
Compression: 20-30 mmHg",136
8869,Truform - BAS ActiveWear Socks Knee High,Truform,1934WH-M,69.99,048503493431,2,1 pair,"Size: Medium
Color: White
Compression: 20-30 mmHg",136
8870,Truform - BAS ActiveWear Socks Knee High,Truform,1934BL-M,69.99,048503293437,2,1 pair,"Size: Medium
Color: Black
Compression: 20-30 mmHg",136
8871,Truform - Men's Dress Socks,Truform,1944BL-M,45.99,048503194437,1,1 pair,"Size: Medium
Color: Black
Compression: 20-30 mmHg",136
8872,Truform - Men's MICROFIBER Dress Socks,Truform,1944TN-M,49.99,048503294434,2,1 pair,"Size: Medium
Color: Tan
Compression: 20-30 mmHg",136
8873,Truform - Men's MICROFIBER Dress Socks,Truform,1944TN-L,49.99,048503294458,2,1 pair,"Size: Large
Color: Tan
Compression: 20-30 mmHg",136
8874,Truform - Men's Thigh High Dress Socks,Truform,1945BL-L,74.99,048503194550,2,1 pair,"Size: Large
Color: Black 
Compression: 20-30 mmHg",136
8925,Elastoplast,Elastoplast,167394,11.99,056594015227,2,100mL,"",125
8856,OTC Professional Orthopaedic OTC Reusable 360 gel sleeve for wrist and thumb,OTC,2568,19.99,048503256807,5,1 Support,"",135
8825,Tylenol Extra Strength Ez Tabs 500mg,Tylenol,4283,19.99,062600142320,5,100eztabs,"",118
8861,Jamp Adult Glycerin suppositories 2100mg,Jamp,39981,9.99,622082281827,4,12 tabs,"",121
8875,Touch - Combed Cotton Fasionable Knee High Compression Socks,Touch,1021BL-M,54.99,048503202132,1,1 pair,"Size: Medium
Color: Black
Compression: 20-30 mmHg",136
8876,Touch - Combed Cotton Fasionable Knee High Compression Socks,Touch,1021BL-XL,62.99,048503202163,1,1 pair,"Size: X-Large
Color: Black
Compression: 20-30 mmHg",136
8877,Truform - Men's Dress Socks,Truform,1943BL-M,34.99,048503194338,1,1 pair,"Size: Medium
Color: Black
Compression: 15-20 mmHg",136
8878,Truform - Men's Dress Socks,Truform,1943BL-L,34.99,048503194352,1,1 pair,"Size: Large
Color: Black
Compression: 15-20 mmHg",136
8879,Truform - Men's Dress Socks,Truform,1932BL-M,24.99,048503194239,1,1 pair,"Size: Medium
Color: Black
Compression: 8-15 mmHg",136
8880,Truform - Men's Casual Socks,Truform,1933BL-S,34.99,048503293321,2,1 pair,"Size: Small
Color: Black
Compression: 15-20 mmHg",136
8881,Truform - Men's Casual Socks,Truform,1933BL-XL,34.99,048503293369,1,1 pair,"Size: X-Large
Color: Black
Compression: 15-20 mmHg",136
8882,Touch - Combed Cotton Fasionable Knee High Compression Socks,Touch,1061BL-S,34.99,048503206123,1,1 pair,"Size: Small
Color: Black
Compression: 15-20 mmHg",136
8883,Touch - Combed Cotton Fasionable Knee High Compression Socks,Touch,1061BL-M,34.99,048503206130,3,1 pair,"Size: Medium
Color: Black
Compression: 15-20 mmHg",136
8884,Truform - TruSoft Diabetic Socks Knee High,Truform,1912BL-L,24.99,048503291259,2,1 pair,"Size: Large
Color: Black
Compression: 8-15 mmHg",136
8885,Truform - TruSoft Diabetic Socks Knee High,Truform,1913WH-S,24.99,048503491321,1,1 pair,"Size: Small
Color: White
Compression: 8-15 mmHg",136
8886,Truform - TruSoft Diabetic Socks Knee High,Truform,1913WH-M,24.99,048503491338,1,1 pair,"Size: Medium
Color: White
Compression: 8-15 mmHg",136
8887,Truform - TruSoft Diabetic Socks Knee High,Truform,1913WH-XS,24.99,048503491314,1,1 pair,"Size: X-Smaoo
Color: White
Compression: 8-15 mmHg",136
8888,Truform - TruSoft Diabetic Socks MINI CREW SOCKS,Truform,1911WH-M,24.99,048503491130,1,1 pair,"Size: Medium
Color: white",136
8889,Truform - Tru-Traction Socks with extra wide stretch,Truform,1910,12.99,048503291006,6,1 pair,"",136
8890,Truform - TruSoft Diabetic Socks Knee High,Truform,1913BL-XS,24.99,048503291310,1,1 pair,"Size: X-Small
Color: Black
Compression: 8-15 mmHg",136
8891,Truform - TruSoft Diabetic Socks Knee High,Truform,1912WH-XS,24.99,048503491215,2,1 pair,"Size: X-Small
Color: White
Compression: 8-15 mmHg",136
8892,Truform - TruSoft Diabetic Socks Knee High,Truform,1912BL-XS,24.99,048503291211,2,1 pair,"Size: X-Small
Color: Black
Compression: 8-15 mmHg",136
8893,Truform - TruSoft Diabetic Socks Knee High,Truform,1912BL-M,24.99,048503291235,2,1 pair,"Size: Medium
Color: Black
Compression: 8-15 mmHg",136
8894,Truform - Below Knee Stocking,Truform,0865-XL,54.99,048503086565,2,1 pair,"Size: X-Large
Color: Beige
Compression: 20-30 mmHg",136
8895,PCP - Personal Care Products PCP - Back Safety Seat with Backrest,PCP - Personal Care Products,7003,79.99,048503700355,1,1 seat,"",137
8896,PCP - Personal Care Products PCP - Bathtub Safe Assist,PCP - Personal Care Products,7255,59.99,048503725501,2,1 assist,"",137
8897,PCP - Personal Care Products PCP - Bed rail with Safety Straps and Storage Pocket,PCP - Personal Care Products,6085,79.99,048503608507,2,1 rail,"",137
8898,PCP - Personal Care Products PCP - Toilet Safety Rail,PCP - Personal Care Products,7026,39.99,048503702601,1,1 rail,"",137
8899,PCP - Personal Care Products PCP - Adjustable Bath Safety Step,PCP - Personal Care Products,7100,49.99,048503710002,1,1 seat,"",137
8900,PCP - Personal Care Products PCP - Ring Cushion,PCP - Personal Care Products,6233,39.99,048503623319,4,1 seat,"",137
8901,AquaSense Aquasense Bath Safety Rail,AquaSense,785340,89.99,754021210541,2,1 rail,"",137
8902,"PCP - 4"" toilet seat riser with removable arms",PCP,7027,79.99,048503702700,1,1 seat,"",137
8903,AquaSense Aquasense - Bathmat,AquaSense,116381,32.99,754021210596,2,1 mat,"",137
8904,"PCP - Personal Care Products PCP - 5"" locking raised toilet seat with arms",PCP - Personal Care Products,7016,89.99,048503701604,2,1 seat,"",137
8905,PCP - Personal Care Products PCP - Shower Safety Mat,PCP - Personal Care Products,7039,24.99,048503703905,1,1 mat,"",137
8906,PCP - Personal Care Products PCP - Bath Safe Mat,PCP - Personal Care Products,7036,29.99,048503703608,1,1 mat,"",137
8907,"PCP - Personal Care Products PCP - Safety Grab Bar 18""",PCP - Personal Care Products,8418,39.99,048503841805,1,1 rod,"",137
8908,"PCP - Personal Care Products PCP - Safety Grab Bar 12""",PCP - Personal Care Products,8412,32.99,048503841201,1,1 rod,"",137
8909,PCP - Personal Care Products PCP - Universal Locking Raised Toilet Seat (5 inch lift),PCP - Personal Care Products,7020,84.99,048503702007,2,1 seat,"",137
8910,"PCP - Personal Care Products PCP - 3"" Locking Raised Toilet Seat with lower profile",PCP - Personal Care Products,7019,59.99,048503701901,1,1 seat,"",137
8911,PCP - Personal Care Products PCP - Padded Bath Safety Seat with back and swing away arms,PCP - Personal Care Products,7017,99.99,048503710705,1,1 seat,"",137
8912,"PCP - Personal Care Products PCP - 2"" Raised Toiket seat with lid",PCP - Personal Care Products,7022,89.99,048503702205,1,1 seat,"",137
8913,PCP - Personal Care Products PCP - Folding COmmode,PCP - Personal Care Products,5523,114.99,048503552305,3,1 commode,"",137
8914,Medpro MedPro - Plastic Bedpand,Medpro,132589,19.99,775757606453,2,1 unit,"",137
8915,Medpro - Plastic Sitz Bath,Medpro,132167,24.99,775757606750,2,1 unit,"",137
8916,Medpro,Medpro,MEOS,19.99,775757606576,1,1 urinal,"",137
8920,Webber Natural's - Omega-3 900mg,Webber Naturals,54969,39.99,625273038798,3,120 softgels,"",128
8921,Crest Pro-health Gum detoxify - Gentle WHITENING,Crest,156530,10.99,056100083177,7,110mL,"",109
8922,Systane Ultra Multidose,Systane,162302,19.99,056394700392,7,10mL,"",124
8923,Palafer,Palafer,57364,14.99,870944000134,5,30 caps,"",128
8924,Optifer Alpha,Optifer,177454,84.99,735006320103,1,90 tabs,"",128
8919,PCP - Personal Care Products PCP - Padded Bath Safety Seat with Back Rest,PCP - Personal Care Products,7103,79.99,048503710309,11,1 seat,"",137
8918,PCP - Personal Care Products PCP - Padded Round Safety Stool,PCP - Personal Care Products,7101,59.99,048503710101,4,1 stool,"",137
8926,Orange Naturals - Magnesium Glycinate,Orange Naturals,85744,25.99,886646020219,4,90 veg caps,"",128
8927,Metamucil 4 in 1 fibre - SUGAR FREE,Metamucil,833475,54.99,037000376200,3,1.04kg,"",130
8928,Health One - 24 hour Allergy Remedy,Health One,0017,3.99,066000020820,2,12 tabs,"",131
8930,Systane Ultra - Home away pack,Systane,826982,22.99,056394310133,3,1X5 + 1X10,"",124
8931,health One - Sterile Pads 4 x 4,Health One,125282,4.99,627980500483,3,12 pads,"",125
8932,Champion Wrapparound Wrist Support,Champion,c47,19.99,048503004705,2,1 brace,For the Wrist,135
8933,Champion Arthritis Gloves,Champion,0488,14.99,048503048860,3,1 brace,Size: XL,135
8934,Champion Professional Neoprene Wrist-Thumb Support,Champion,C303,29.99,048503030322,1,1 brace,Size: S,135
8935,Champion Airmesh Wrist Wrap,Champion,0446,29.99,048503044602,1,1 brace,One Size,135
8936,Champion Professional NeoPrene Wrist-Thumb Support - Large,Champion,C303,29.99,048503030353,2,1 Brace,Size: L,135
8937,Serola Biomechanics - Gel Arc Elbow Brace,Serola,0017,39.99,702954111220,6,1 brace,One size,135
8938,MKO - Thumb Brace - Universal,MKO,3009,39.99,738435171490,4,1 brace,Universal Size,135
8939,Professional Orthopaedic OTC Elbow Support Wrap - XL,Professional Orthopaedic,2429,39.99,048503242961,1,1 brace,Size: XL,135
8940,Professional Orthopaedic OTC Elbow Support Wrap - L,Professional Orthopaedic,2429,39.99,048503242954,1,1 brace,Size: L,135
8941,Professional Orthopaedic OTC Elbow Support Wrap - S,Professional Orthopaedic,2429,39.99,048503242923,1,1 brace,Size: S,135
